"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"76676","PENELOPE, TX",,"G",2,"J",11,"H",91,4,"PENELOPE","TX","HILL"
"76678","PRAIRIE HILL, TX",,"J",47,"G",172,"G",726,4,"PRAIRIE HILL","TX","LIMESTONE"
"76679","PURDON, TX",,"H",27,"G",136,"H",700,8,"PURDON","TX","NAVARRO"
"76680","REAGAN, TX","B","D",0,"D",0,"D",0,2,"REAGAN","TX","FALLS"
"76681","RICHLAND, TX",,"J",8,"H",48,"G",153,4,"RICHLAND","TX","NAVARRO"
"76682","RIESEL, TX",,"H",282,"H",2603,"H",11055,35,"RIESEL","TX","MCLENNAN"
"76684","ROSS, TX","B","D",0,"D",0,"D",0,2,"ROSS","TX","MCLENNAN"
"76685","SATIN, TX","A","D",0,"D",0,"D",0,2,"SATIN","TX","FALLS"
"76686","TEHUACANA, TX","A","D",0,"D",0,"D",0,3,"TEHUACANA","TX","LIMESTONE"
"76687","THORNTON, TX",,"J",48,"J",318,"J",1860,8,"THORNTON","TX","LIMESTONE"
"76689","VALLEY MILLS, TX",,"G",289,"G",2546,"G",10786,42,"VALLEY MILLS","TX","BOSQUE"
"76690","WALNUT SPRINGS, TX",,"G",40,"J",131,"J",556,10,"WALNUT SPRINGS","TX","BOSQUE"
"76691","WEST, TX",,"G",1527,"G",10371,"G",44913,149,"WEST","TX","MCLENNAN"
"76692","WHITNEY, TX",,"G",1371,"G",8475,"G",37264,162,"WHITNEY","TX","HILL"
"76693","WORTHAM, TX",,"J",102,"J",1981,"J",4122,22,"WORTHAM","TX","FREESTONE"
"76701","WACO, TX",,"G",5886,"G",45896,"G",203865,386,"WACO","TX","MCLENNAN"
"76702","WACO, TX",,"H",981,"H",9244,"H",43118,44,"WACO","TX","MCLENNAN"
"76703","WACO, TX",,"H",585,"H",4104,"H",20097,25,"WACO","TX","MCLENNAN"
"76704","WACO, TX",,"G",1410,"G",9887,"G",41991,82,"WACO","TX","MCLENNAN"
"76705","WACO, TX",,"G",12080,"H",93256,"H",385002,437,"WACO","TX","MCLENNAN"
"76706","WACO, TX",,"H",16677,"H",120253,"H",535021,548,"WACO","TX","MCLENNAN"
"76707","WACO, TX",,"G",1860,"H",16814,"H",69051,121,"WACO","TX","MCLENNAN"
"76708","WACO, TX",,"G",3786,"G",29595,"G",129366,287,"WACO","TX","MCLENNAN"
"76710","WACO, TX",,"G",21549,"G",186781,"G",784868,1209,"WACO","TX","MCLENNAN"
"76711","WACO, TX",,"G",4577,"H",42508,"H",171611,197,"WACO","TX","MCLENNAN"
"76712","WOODWAY, TX",,"G",24676,"G",254587,"G",1092998,877,"WOODWAY","TX","MCLENNAN"
"76714","WACO, TX",,"H",258,"H",1617,"H",7029,20,"WACO","TX","MCLENNAN"
"76715","WACO, TX",,"J",7,"H",22,"J",93,4,"WACO","TX","MCLENNAN"
"76798","WACO, TX","B","D",0,"D",0,"D",0,4,"WACO","TX","MCLENNAN"
"76799","WACO, TX","B","D",0,"D",0,"D",0,2,"WACO","TX","MCLENNAN"
"76801","BROWNWOOD, TX",,"G",11309,"G",94528,"G",372270,648,"BROWNWOOD","TX","BROWN"
"76802","EARLY, TX",,"G",1094,"G",6129,"G",24513,128,"EARLY","TX","BROWN"
"76803","EARLY, TX",,"J",20,"J",75,"H",297,3,"EARLY","TX","BROWN"
"76804","BROWNWOOD, TX",,"H",272,"H",2105,"H",8680,25,"BROWNWOOD","TX","BROWN"
"76820","ART, TX","A","D",0,"D",0,"D",0,1,"ART","TX","MASON"
"76821","BALLINGER, TX",,"G",1549,"G",13841,"G",56780,121,"BALLINGER","TX","RUNNELS"
"76823","BANGS, TX",,"H",222,"G",1040,"G",3934,35,"BANGS","TX","BROWN"
"76824","BEND, TX","B","D",0,"D",0,"D",0,1,"BEND","TX","SAN SABA"
"76825","BRADY, TX",,"H",1884,"H",16135,"G",63988,192,"BRADY","TX","MCCULLOCH"
"76827","BROOKESMITH, TX","A","D",0,"D",0,"D",0,1,"BROOKESMITH","TX","BROWN"
"76831","CASTELL, TX","A","D",0,"D",0,"D",0,2,"CASTELL","TX","LLANO"
"76832","CHEROKEE, TX",,"J",73,"H",337,"G",1328,10,"CHEROKEE","TX","SAN SABA"
"76834","COLEMAN, TX",,"G",1270,"G",8386,"G",35070,158,"COLEMAN","TX","COLEMAN"
"76837","EDEN, TX",,"H",626,"H",5625,"H",23050,35,"EDEN","TX","CONCHO"
"76842","FREDONIA, TX","A","D",0,"D",0,"D",0,2,"FREDONIA","TX","MASON"
"76844","GOLDTHWAITE, TX",,"G",768,"G",5559,"G",22511,92,"GOLDTHWAITE","TX","MILLS"
"76845","GOULDBUSK, TX",,"G",3,"H",24,"H",100,3,"GOULDBUSK","TX","COLEMAN"
"76848","HEXT, TX","A","D",0,"D",0,"D",0,1,"HEXT","TX","MENARD"
"76849","JUNCTION, TX",,"G",943,"G",5961,"G",26039,128,"JUNCTION","TX","KIMBLE"
"76852","LOHN, TX","A","D",0,"D",0,"D",0,1,"LOHN","TX","MCCULLOCH"
"76853","LOMETA, TX",,"H",198,"H",1439,"H",5582,30,"LOMETA","TX","LAMPASAS"
"76854","LONDON, TX",,"G",16,"H",117,"J",478,5,"LONDON","TX","KIMBLE"
"76855","LOWAKE, TX","A","D",0,"D",0,"D",0,1,"LOWAKE","TX","CONCHO"
"76856","MASON, TX",,"G",832,"H",5351,"G",21674,138,"MASON","TX","MASON"
"76857","MAY, TX",,"J",90,"J",443,"J",1464,13,"MAY","TX","BROWN"
"76858","MELVIN, TX","B","D",0,"D",0,"D",0,2,"MELVIN","TX","MCCULLOCH"
"76859","MENARD, TX",,"H",177,"H",936,"H",3882,45,"MENARD","TX","MENARD"
"76861","MILES, TX",,"G",152,"G",1113,"H",5961,28,"MILES","TX","RUNNELS"
"76862","MILLERSVIEW, TX",,"J",19,"H",149,"H",696,5,"MILLERSVIEW","TX","CONCHO"
"76864","MULLIN, TX",,"J",17,"J",96,"J",351,6,"MULLIN","TX","MILLS"
"76865","NORTON, TX","A","D",0,"D",0,"D",0,2,"NORTON","TX","RUNNELS"
"76866","PAINT ROCK, TX",,"J",33,"H",338,"H",1319,6,"PAINT ROCK","TX","CONCHO"
"76869","PONTOTOC, TX","A","D",0,"D",0,"D",0,1,"PONTOTOC","TX","MASON"
"76870","PRIDDY, TX",,"H",49,"G",211,"G",910,8,"PRIDDY","TX","MILLS"
"76871","RICHLAND SPRINGS, TX",,"H",36,"J",150,"H",602,12,"RICHLAND SPRINGS","TX","SAN SABA"
"76872","ROCHELLE, TX",,"J",11,"J",57,"J",246,4,"ROCHELLE","TX","MCCULLOCH"
"76873","ROCKWOOD, TX",,"J",3,"H",36,"J",145,3,"ROCKWOOD","TX","COLEMAN"
"76874","ROOSEVELT, TX","A","D",0,"D",0,"D",0,1,"ROOSEVELT","TX","KIMBLE"
"76875","ROWENA, TX",,"J",57,"H",425,"H",1771,10,"ROWENA","TX","RUNNELS"
"76877","SAN SABA, TX",,"G",789,"G",5312,"G",22645,144,"SAN SABA","TX","SAN SABA"
"76878","SANTA ANNA, TX",,"G",126,"H",728,"H",3298,24,"SANTA ANNA","TX","COLEMAN"
"76880","STAR, TX","A","D",0,"D",0,"D",0,1,"STAR","TX","MILLS"
"76882","TALPA, TX",,"G",49,"G",278,"G",1124,8,"TALPA","TX","COLEMAN"
"76884","VALERA, TX","A","D",0,"D",0,"D",0,2,"VALERA","TX","COLEMAN"
"76886","VERIBEST, TX","B","D",0,"D",0,"D",0,3,"VERIBEST","TX","TOM GREEN"
"76887","VOCA, TX",,"J",279,"J",4823,"J",18877,7,"VOCA","TX","MCCULLOCH"
"76888","VOSS, TX","A","D",0,"D",0,"D",0,2,"VOSS","TX","COLEMAN"
"76890","ZEPHYR, TX",,"G",103,"H",1276,"H",4842,12,"ZEPHYR","TX","BROWN"
"76901","SAN ANGELO, TX",,"G",8154,"G",61879,"G",258002,592,"SAN ANGELO","TX","TOM GREEN"
"76902","SAN ANGELO, TX",,"H",636,"G",6335,"G",21221,48,"SAN ANGELO","TX","TOM GREEN"
"76903","SAN ANGELO, TX",,"G",14938,"G",152679,"G",639679,1039,"SAN ANGELO","TX","TOM GREEN"
"76904","SAN ANGELO, TX",,"G",12862,"G",104339,"G",434562,847,"SAN ANGELO","TX","TOM GREEN"
"76905","SAN ANGELO, TX",,"H",2223,"H",28537,"H",116781,123,"SAN ANGELO","TX","TOM GREEN"
"76906","SAN ANGELO, TX",,"J",242,"H",2721,"H",9096,19,"SAN ANGELO","TX","TOM GREEN"
"76908","GOODFELLOW AFB, TX",,"H",197,"H",1948,"G",7271,19,"GOODFELLOW AFB","TX","TOM GREEN"
"76909","SAN ANGELO, TX",,"J",128,"J",397,"J",1815,3,"SAN ANGELO","TX","TOM GREEN"
"76930","BARNHART, TX",,"J",71,"H",690,"H",2159,11,"BARNHART","TX","IRION"
"76932","BIG LAKE, TX",,"G",1505,"G",17649,"G",70958,130,"BIG LAKE","TX","REAGAN"
"76933","BRONTE, TX",,"H",107,"G",502,"G",2207,23,"BRONTE","TX","COKE"
"76934","CARLSBAD, TX",,"H",40,"H",362,"G",1145,10,"CARLSBAD","TX","TOM GREEN"
"76935","CHRISTOVAL, TX",,"G",77,"G",455,"G",2016,26,"CHRISTOVAL","TX","TOM GREEN"
"76936","ELDORADO, TX",,"H",438,"H",4920,"H",18860,54,"ELDORADO","TX","SCHLEICHER"
"76937","EOLA, TX",,"J",14,"J",113,"J",273,4,"EOLA","TX","CONCHO"
"76939","KNICKERBOCKER, TX","A","D",0,"D",0,"D",0,1,"KNICKERBOCKER","TX","TOM GREEN"
"76940","MERETA, TX","A","D",0,"D",0,"D",0,2,"MERETA","TX","TOM GREEN"
"76941","MERTZON, TX",,"G",394,"G",4897,"G",18553,47,"MERTZON","TX","IRION"
"76943","OZONA, TX",,"H",1129,"H",15877,"H",59202,125,"OZONA","TX","CROCKETT"
"76945","ROBERT LEE, TX",,"G",161,"H",1072,"H",3646,32,"ROBERT LEE","TX","COKE"
"76949","SILVER, TX","A","D",0,"D",0,"D",0,1,"SILVER","TX","COKE"
"76950","SONORA, TX",,"G",1041,"G",11993,"G",50311,129,"SONORA","TX","SUTTON"
"76951","STERLING CITY, TX",,"G",331,"H",4064,"H",14610,54,"STERLING CITY","TX","STERLING"
"76953","TENNYSON, TX","A","D",0,"D",0,"D",0,1,"TENNYSON","TX","COKE"
"76955","VANCOURT, TX","A","D",0,"D",0,"D",0,1,"VANCOURT","TX","TOM GREEN"
"76957","WALL, TX",,"J",61,"H",597,"H",2506,16,"WALL","TX","TOM GREEN"
"76958","WATER VALLEY, TX",,"G",35,"G",335,"G",1110,7,"WATER VALLEY","TX","TOM GREEN"
"77001","HOUSTON, TX",,"G",2749,"H",158033,"H",409598,41,"HOUSTON","TX","HARRIS"
"77002","HOUSTON, TX",,"G",97041,"G",4202146,"G",12990674,2708,"HOUSTON","TX","HARRIS"
"77003","HOUSTON, TX",,"G",7803,"G",72579,"G",308518,398,"HOUSTON","TX","HARRIS"
"77004","HOUSTON, TX",,"G",9352,"G",83651,"G",359874,725,"HOUSTON","TX","HARRIS"
"77005","HOUSTON, TX",,"G",17657,"G",174822,"G",752239,1014,"HOUSTON","TX","HARRIS"
"77006","HOUSTON, TX",,"G",16460,"G",165378,"G",693395,1028,"HOUSTON","TX","HARRIS"
"77007","HOUSTON, TX",,"G",22746,"G",281705,"G",1178911,1588,"HOUSTON","TX","HARRIS"
"77008","HOUSTON, TX",,"G",25054,"G",315384,"G",1265342,1573,"HOUSTON","TX","HARRIS"
"77009","HOUSTON, TX",,"G",7109,"G",52760,"G",219335,756,"HOUSTON","TX","HARRIS"
"77010","HOUSTON, TX",,"G",15754,"G",1002887,"G",2651665,354,"HOUSTON","TX","HARRIS"
"77011","HOUSTON, TX",,"G",5128,"G",58414,"G",225000,335,"HOUSTON","TX","HARRIS"
"77012","HOUSTON, TX",,"G",3841,"G",66789,"G",242857,180,"HOUSTON","TX","HARRIS"
"77013","HOUSTON, TX",,"G",4632,"G",53383,"G",219042,214,"HOUSTON","TX","HARRIS"
"77014","HOUSTON, TX",,"G",3598,"G",40689,"G",170032,421,"HOUSTON","TX","HARRIS"
"77015","HOUSTON, TX",,"G",18602,"G",218677,"G",872762,865,"HOUSTON","TX","HARRIS"
"77016","HOUSTON, TX",,"G",2006,"G",21122,"G",89467,172,"HOUSTON","TX","HARRIS"
"77017","HOUSTON, TX",,"G",13616,"H",196334,"H",733505,515,"HOUSTON","TX","HARRIS"
"77018","HOUSTON, TX",,"G",14062,"G",145866,"G",611475,937,"HOUSTON","TX","HARRIS"
"77019","HOUSTON, TX",,"G",15217,"H",310535,"H",1031413,917,"HOUSTON","TX","HARRIS"
"77020","HOUSTON, TX",,"G",9528,"G",96974,"G",399672,420,"HOUSTON","TX","HARRIS"
"77021","HOUSTON, TX",,"G",7059,"G",76326,"G",320931,364,"HOUSTON","TX","HARRIS"
"77022","HOUSTON, TX",,"G",7520,"G",61698,"G",264748,529,"HOUSTON","TX","HARRIS"
"77023","HOUSTON, TX",,"H",10682,"G",88112,"H",387456,454,"HOUSTON","TX","HARRIS"
"77024","HOUSTON, TX",,"G",48164,"G",804744,"G",3230895,2476,"HOUSTON","TX","HARRIS"
"77025","HOUSTON, TX",,"G",8255,"G",84874,"G",355104,607,"HOUSTON","TX","HARRIS"
"77026","HOUSTON, TX",,"H",5318,"H",70405,"H",282961,206,"HOUSTON","TX","HARRIS"
"77027","HOUSTON, TX",,"G",39896,"G",865722,"G",3366999,2047,"HOUSTON","TX","HARRIS"
"77028","HOUSTON, TX",,"G",4653,"G",57050,"G",244971,268,"HOUSTON","TX","HARRIS"
"77029","HOUSTON, TX",,"G",18362,"G",210833,"G",862121,611,"HOUSTON","TX","HARRIS"
"77030","HOUSTON, TX",,"G",77681,"G",1429628,"G",6213150,737,"HOUSTON","TX","HARRIS"
"77031","HOUSTON, TX",,"G",5215,"G",48466,"G",203635,310,"HOUSTON","TX","HARRIS"
"77032","HOUSTON, TX",,"H",44986,"H",838266,"H",2997388,931,"HOUSTON","TX","HARRIS"
"77033","HOUSTON, TX",,"G",3299,"G",45447,"G",165316,174,"HOUSTON","TX","HARRIS"
"77034","HOUSTON, TX",,"G",16848,"G",223605,"G",921498,683,"HOUSTON","TX","HARRIS"
"77035","HOUSTON, TX",,"G",5109,"G",47582,"G",194890,408,"HOUSTON","TX","HARRIS"
"77036","HOUSTON, TX",,"G",33943,"G",329086,"G",1218973,2666,"HOUSTON","TX","HARRIS"
"77037","HOUSTON, TX",,"G",10111,"G",101857,"G",389429,512,"HOUSTON","TX","HARRIS"
"77038","HOUSTON, TX",,"H",6571,"H",90579,"H",342923,241,"HOUSTON","TX","HARRIS"
"77039","HOUSTON, TX",,"G",7732,"G",80386,"G",341554,427,"HOUSTON","TX","HARRIS"
"77040","HOUSTON, TX",,"G",42945,"G",602028,"G",2428958,1503,"HOUSTON","TX","HARRIS"
"77041","HOUSTON, TX",,"G",58311,"G",1005359,"G",3785612,1896,"HOUSTON","TX","HARRIS"
"77042","HOUSTON, TX",,"G",45854,"G",1039369,"G",3794162,1801,"HOUSTON","TX","HARRIS"
"77043","HOUSTON, TX",,"G",19946,"G",302304,"G",1205010,1019,"HOUSTON","TX","HARRIS"
"77044","HOUSTON, TX",,"G",3118,"G",27784,"G",119432,292,"HOUSTON","TX","HARRIS"
"77045","HOUSTON, TX",,"G",4617,"G",43263,"G",175743,272,"HOUSTON","TX","HARRIS"
"77046","HOUSTON, TX",,"H",22151,"H",971958,"H",2814852,460,"HOUSTON","TX","HARRIS"
"77047","HOUSTON, TX",,"G",5161,"H",66333,"G",266479,249,"HOUSTON","TX","HARRIS"
"77048","HOUSTON, TX",,"G",1831,"G",26646,"G",122269,108,"HOUSTON","TX","HARRIS"
"77049","HOUSTON, TX",,"G",10161,"G",106134,"H",481444,343,"HOUSTON","TX","HARRIS"
"77050","HOUSTON, TX",,"G",761,"G",8455,"H",40026,37,"HOUSTON","TX","HARRIS"
"77051","HOUSTON, TX",,"G",4069,"G",46834,"G",188525,177,"HOUSTON","TX","HARRIS"
"77052","HOUSTON, TX",,"H",328,"H",3923,"H",17008,13,"HOUSTON","TX","HARRIS"
"77053","HOUSTON, TX",,"G",4425,"G",49060,"H",227394,184,"HOUSTON","TX","FORT BEND"
"77054","HOUSTON, TX",,"G",27923,"G",331735,"G",1336568,814,"HOUSTON","TX","HARRIS"
"77055","HOUSTON, TX",,"G",27036,"G",265491,"G",1135206,1581,"HOUSTON","TX","HARRIS"
"77056","HOUSTON, TX",,"G",69847,"H",1942770,"H",6675225,2764,"HOUSTON","TX","HARRIS"
"77057","HOUSTON, TX",,"G",33993,"G",509255,"G",1891116,2105,"HOUSTON","TX","HARRIS"
"77058","HOUSTON, TX",,"G",17843,"H",292572,"H",1177049,1048,"HOUSTON","TX","HARRIS"
"77059","HOUSTON, TX",,"G",2224,"H",34316,"H",124945,190,"HOUSTON","TX","HARRIS"
"77060","HOUSTON, TX",,"G",28296,"G",397341,"G",1571687,1089,"HOUSTON","TX","HARRIS"
"77061","HOUSTON, TX",,"H",15033,"H",253354,"H",971658,455,"HOUSTON","TX","HARRIS"
"77062","HOUSTON, TX",,"G",3517,"G",30521,"G",125395,360,"HOUSTON","TX","HARRIS"
"77063","HOUSTON, TX",,"G",19966,"G",195398,"G",873532,1437,"HOUSTON","TX","HARRIS"
"77064","HOUSTON, TX",,"G",25471,"G",379721,"G",1582527,873,"HOUSTON","TX","HARRIS"
"77065","HOUSTON, TX",,"G",15406,"G",152407,"G",648395,905,"HOUSTON","TX","HARRIS"
"77066","HOUSTON, TX",,"G",6868,"G",81085,"G",338456,475,"HOUSTON","TX","HARRIS"
"77067","HOUSTON, TX",,"H",11832,"G",257739,"G",845047,354,"HOUSTON","TX","HARRIS"
"77068","HOUSTON, TX",,"G",4300,"G",34608,"G",141000,394,"HOUSTON","TX","HARRIS"
"77069","HOUSTON, TX",,"G",8606,"G",71021,"G",303359,704,"HOUSTON","TX","HARRIS"
"77070","HOUSTON, TX",,"G",33908,"G",545895,"H",2278421,1803,"HOUSTON","TX","HARRIS"
"77071","HOUSTON, TX",,"G",3516,"G",24835,"G",108494,286,"HOUSTON","TX","HARRIS"
"77072","HOUSTON, TX",,"G",21918,"G",353614,"G",1463741,803,"HOUSTON","TX","HARRIS"
"77073","HOUSTON, TX",,"G",18017,"H",335365,"G",1156489,552,"HOUSTON","TX","HARRIS"
"77074","HOUSTON, TX",,"H",24145,"H",254154,"H",1090058,1368,"HOUSTON","TX","HARRIS"
"77075","HOUSTON, TX",,"G",11617,"H",120222,"H",488862,498,"HOUSTON","TX","HARRIS"
"77076","HOUSTON, TX",,"G",6274,"G",59216,"G",234018,456,"HOUSTON","TX","HARRIS"
"77077","HOUSTON, TX",,"G",24341,"G",492289,"G",1855175,1341,"HOUSTON","TX","HARRIS"
"77078","HOUSTON, TX",,"H",2527,"H",28083,"H",119521,84,"HOUSTON","TX","HARRIS"
"77079","HOUSTON, TX",,"H",38762,"J",1724089,"J",4896150,1600,"HOUSTON","TX","HARRIS"
"77080","HOUSTON, TX",,"G",7396,"G",69118,"G",296586,617,"HOUSTON","TX","HARRIS"
"77081","HOUSTON, TX",,"G",14086,"G",168988,"G",715711,924,"HOUSTON","TX","HARRIS"
"77082","HOUSTON, TX",,"G",12660,"H",225375,"H",725052,817,"HOUSTON","TX","HARRIS"
"77083","HOUSTON, TX",,"G",6423,"H",56865,"G",208762,654,"HOUSTON","TX","HARRIS"
"77084","HOUSTON, TX",,"G",25459,"G",342163,"G",1386594,1630,"HOUSTON","TX","HARRIS"
"77085","HOUSTON, TX",,"G",1911,"H",16143,"H",68771,117,"HOUSTON","TX","HARRIS"
"77086","HOUSTON, TX",,"G",10620,"G",188784,"G",645985,435,"HOUSTON","TX","HARRIS"
"77087","HOUSTON, TX",,"H",14364,"H",170356,"H",633166,699,"HOUSTON","TX","HARRIS"
"77088","HOUSTON, TX",,"H",2440,"H",19998,"H",81743,238,"HOUSTON","TX","HARRIS"
"77089","HOUSTON, TX",,"G",7305,"H",54791,"H",245002,515,"HOUSTON","TX","HARRIS"
"77090","HOUSTON, TX",,"G",17807,"G",201073,"G",839707,857,"HOUSTON","TX","HARRIS"
"77091","HOUSTON, TX",,"G",5511,"G",53735,"G",236520,380,"HOUSTON","TX","HARRIS"
"77092","HOUSTON, TX",,"G",27162,"G",297540,"G",1234279,1463,"HOUSTON","TX","HARRIS"
"77093","HOUSTON, TX",,"G",7864,"G",74973,"G",317651,483,"HOUSTON","TX","HARRIS"
"77094","HOUSTON, TX",,"H",11349,"H",201198,"H",783940,320,"HOUSTON","TX","HARRIS"
"77095","HOUSTON, TX",,"G",13363,"G",145150,"G",599588,1049,"HOUSTON","TX","HARRIS"
"77096","HOUSTON, TX",,"G",9978,"G",104924,"G",420207,630,"HOUSTON","TX","HARRIS"
"77098","HOUSTON, TX",,"G",21498,"G",260205,"G",1039069,1371,"HOUSTON","TX","HARRIS"
"77099","HOUSTON, TX",,"G",17329,"G",162549,"G",691215,735,"HOUSTON","TX","HARRIS"
"77201","HOUSTON, TX",,"J",68,"J",1341,"J",5420,4,"HOUSTON","TX","HARRIS"
"77203","HOUSTON, TX","B","D",0,"D",0,"D",0,1,"HOUSTON","TX","HARRIS"
"77204","HOUSTON, TX",,"H",615,"H",3945,"H",16527,21,"HOUSTON","TX","HARRIS"
"77205","HOUSTON, TX",,"G",132,"G",1259,"G",5043,8,"HOUSTON","TX","HARRIS"
"77206","HOUSTON, TX",,"J",15,"J",161,"H",612,3,"HOUSTON","TX","HARRIS"
"77207","HOUSTON, TX","G","D",0,"D",0,"D",0,12,"HOUSTON","TX","HARRIS"
"77208","HOUSTON, TX","A","D",0,"D",0,"D",0,3,"HOUSTON","TX","HARRIS"
"77210","HOUSTON, TX",,"H",2620,"J",296639,"J",715946,14,"HOUSTON","TX","HARRIS"
"77212","HOUSTON, TX","A","D",0,"D",0,"D",0,1,"HOUSTON","TX","HARRIS"
"77213","HOUSTON, TX",,"G",27,"J",308,"H",1178,6,"HOUSTON","TX","HARRIS"
"77215","HOUSTON, TX",,"H",29,"G",189,"G",786,11,"HOUSTON","TX","HARRIS"
"77216","HOUSTON, TX","A","D",0,"D",0,"D",0,1,"HOUSTON","TX","HARRIS"
"77217","HOUSTON, TX","A","D",0,"D",0,"D",0,1,"HOUSTON","TX","HARRIS"
"77218","HOUSTON, TX",,"G",23,"H",339,"H",1405,10,"HOUSTON","TX","HARRIS"
"77219","HOUSTON, TX",,"H",84,"H",1222,"H",5011,18,"HOUSTON","TX","HARRIS"
"77220","HOUSTON, TX",,"H",202,"H",2801,"H",12679,12,"HOUSTON","TX","HARRIS"
"77221","HOUSTON, TX",,"J",169,"J",2649,"J",10284,5,"HOUSTON","TX","HARRIS"
"77222","HOUSTON, TX","B","D",0,"D",0,"D",0,3,"HOUSTON","TX","HARRIS"
"77223","HOUSTON, TX",,"J",28,"G",196,"G",908,11,"HOUSTON","TX","HARRIS"
"77224","HOUSTON, TX",,"H",151,"H",1710,"H",7121,16,"HOUSTON","TX","HARRIS"
"77225","HOUSTON, TX","I","D",0,"D",0,"D",0,7,"HOUSTON","TX","HARRIS"
"77226","HOUSTON, TX","B","D",0,"D",0,"D",0,3,"HOUSTON","TX","HARRIS"
"77227","HOUSTON, TX",,"J",159,"J",4478,"J",24277,17,"HOUSTON","TX","HARRIS"
"77228","HOUSTON, TX","A","D",0,"D",0,"D",0,1,"HOUSTON","TX","HARRIS"
"77229","HOUSTON, TX",,"H",44,"G",361,"H",1561,6,"HOUSTON","TX","HARRIS"
"77230","HOUSTON, TX",,"J",20,"G",187,"G",854,4,"HOUSTON","TX","HARRIS"
"77231","HOUSTON, TX",,"G",5,"G",39,"G",242,5,"HOUSTON","TX","HARRIS"
"77233","HOUSTON, TX",,"G",14,"H",76,"H",318,5,"HOUSTON","TX","HARRIS"
"77234","HOUSTON, TX",,"J",72,"H",811,"H",3731,8,"HOUSTON","TX","HARRIS"
"77235","HOUSTON, TX",,"H",47,"H",261,"H",1091,5,"HOUSTON","TX","HARRIS"
"77236","HOUSTON, TX",,"G",46,"G",298,"G",1058,5,"HOUSTON","TX","HARRIS"
"77237","HOUSTON, TX","A","D",0,"D",0,"D",0,3,"HOUSTON","TX","HARRIS"
"77238","HOUSTON, TX",,"H",32,"J",378,"J",1888,5,"HOUSTON","TX","HARRIS"
"77240","HOUSTON, TX","E","D",0,"D",0,"D",0,7,"HOUSTON","TX","HARRIS"
"77241","HOUSTON, TX",,"H",40,"H",442,"G",1912,8,"HOUSTON","TX","HARRIS"
"77242","HOUSTON, TX",,"H",112,"G",731,"G",2951,23,"HOUSTON","TX","HARRIS"
"77243","HOUSTON, TX",,"J",39,"J",449,"J",2049,4,"HOUSTON","TX","HARRIS"
"77244","HOUSTON, TX",,"H",39,"H",219,"H",720,8,"HOUSTON","TX","HARRIS"
"77245","HOUSTON, TX",,"G",41,"H",707,"H",2892,5,"HOUSTON","TX","HARRIS"
"77248","HOUSTON, TX",,"H",77,"H",665,"H",2663,5,"HOUSTON","TX","HARRIS"
"77249","HOUSTON, TX",,"J",232,"J",3679,"J",13178,8,"HOUSTON","TX","HARRIS"
"77251","HOUSTON, TX",,"J",1129,"J",50339,"J",141909,19,"HOUSTON","TX","HARRIS"
"77252","HOUSTON, TX","H","D",0,"D",0,"D",0,41,"HOUSTON","TX","HARRIS"
"77253","HOUSTON, TX","C","D",0,"D",0,"D",0,2,"HOUSTON","TX","HARRIS"
"77254","HOUSTON, TX",,"J",48,"G",803,"G",3346,15,"HOUSTON","TX","HARRIS"
"77255","HOUSTON, TX",,"J",131,"J",3950,"H",14203,13,"HOUSTON","TX","HARRIS"
"77256","HOUSTON, TX",,"J",36,"J",252,"J",1022,3,"HOUSTON","TX","HARRIS"
"77257","HOUSTON, TX",,"G",100,"H",1321,"H",5512,19,"HOUSTON","TX","HARRIS"
"77258","HOUSTON, TX",,"J",172,"G",4504,"G",18958,12,"HOUSTON","TX","HARRIS"
"77259","HOUSTON, TX",,"J",15,"H",78,"G",372,5,"HOUSTON","TX","HARRIS"
"77261","HOUSTON, TX","B","D",0,"D",0,"D",0,1,"HOUSTON","TX","HARRIS"
"77262","HOUSTON, TX",,"J",112,"H",1358,"H",5446,4,"HOUSTON","TX","HARRIS"
"77263","HOUSTON, TX",,"J",199,"J",991,"J",4117,11,"HOUSTON","TX","HARRIS"
"77265","HOUSTON, TX",,"J",19,"H",229,"H",1089,12,"HOUSTON","TX","HARRIS"
"77266","HOUSTON, TX",,"J",22,"J",149,"J",662,6,"HOUSTON","TX","HARRIS"
"77267","HOUSTON, TX",,"G",50,"H",792,"H",3507,11,"HOUSTON","TX","HARRIS"
"77268","HOUSTON, TX",,"J",35,"J",516,"H",2295,6,"HOUSTON","TX","HARRIS"
"77269","HOUSTON, TX",,"H",460,"H",6452,"H",30979,18,"HOUSTON","TX","HARRIS"
"77270","HOUSTON, TX",,"J",47,"G",478,"G",1702,11,"HOUSTON","TX","HARRIS"
"77271","HOUSTON, TX",,"J",128,"J",574,"H",2482,13,"HOUSTON","TX","HARRIS"
"77272","HOUSTON, TX",,"H",42,"J",323,"J",1092,8,"HOUSTON","TX","HARRIS"
"77273","HOUSTON, TX",,"J",45,"G",433,"G",1395,15,"HOUSTON","TX","HARRIS"
"77274","HOUSTON, TX",,"G",93,"G",524,"G",2261,24,"HOUSTON","TX","HARRIS"
"77275","HOUSTON, TX",,"G",130,"G",1263,"H",5917,8,"HOUSTON","TX","HARRIS"
"77277","HOUSTON, TX",,"H",88,"H",942,"H",4010,20,"HOUSTON","TX","HARRIS"
